customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,risk_churn,risk_churn %,risk_churn - per cent,risk_quartile
1073-XXCZD,Male,0,1,0,55,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),25.7,1443.65,0,4.59653677962679,28.884969529659564,28.884969529659564,Q3
5501-TVMGM,Male,0,0,0,1,1,No,DSL,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,55.25,55.25,0,6.502196270029026,28.86108227589872,28.86108227589872,Q3
0320-DWVTU,Female,0,0,0,53,1,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,0,Mailed check,99.5,5424.25,0,2.439735674602449,28.849596773295655,28.849596773295655,Q3
4220-TINQT,Female,0,1,0,61,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,106.35,6751.35,0,10.089604870499121,28.808354357083132,28.808354357083132,Q3
3181-VTHOE,Male,0,1,0,70,0,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,One year,1,Bank transfer (automatic),51.05,3635.15,0,1.1573365649382792,28.75107277396974,28.75107277396974,Q3
0238-WHBIQ,Male,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),89.7,6339.3,0,3.887400822991955,28.742206488828113,28.742206488828113,Q3
1696-HXOWK,Female,0,1,0,71,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,0,Mailed check,95.65,6856.95,0,2.0527657155768977,28.683380351222652,28.683380351222652,Q3
2068-WWXQZ,Male,0,0,0,46,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.05,902.0,0,40.04289518038826,28.669845021100492,28.669845021100492,Q3
6704-UTUKK,Male,0,1,0,29,0,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,45.9,1332.4,0,9.282985278647967,28.6676169722395,28.6676169722395,Q3
5663-QBGIS,Male,1,1,0,72,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,0,Bank transfer (automatic),98.35,6929.4,0,1.0638888110640632,28.653920539982096,28.653920539982096,Q3
4826-TZEVA,Female,0,0,0,40,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,0,Credit card (automatic),74.8,2971.7,0,1.751711678304448,28.63695206367242,28.63695206367242,Q3
5183-SNMJQ,Male,0,0,0,10,1,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),95.1,865.1,0,73.79554621970514,28.635816545488634,28.635816545488634,Q3
4967-WPNCF,Male,0,0,0,72,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),63.7,4464.8,0,26.778918879198894,28.630137041006247,28.630137041006247,Q3
8348-JLBUG,Male,1,1,0,64,1,No,Fiber optic,Yes,No,Yes,No,No,No,One year,0,Credit card (automatic),80.3,5017.7,0,3.798303283101116,28.627496992909542,28.627496992909542,Q3
9278-VZKCD,Female,1,1,0,52,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,109.1,5647.95,0,3.7989593756096935,28.60610170703324,28.60610170703324,Q3
5003-OKNNK,Female,0,1,1,15,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.35,335.95,0,11.334083059708352,28.57587180239094,28.57587180239094,Q3
6778-YSNIH,Female,0,0,0,2,1,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,59.0,114.15,0,0.4612130096664354,28.56330208682236,28.56330208682236,Q3
6196-HBOBZ,Male,0,1,0,65,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,1,Electronic check,99.35,6347.55,0,6.370456148643995,28.516458332673217,28.516458332673217,Q3
8221-HVAYI,Male,0,1,1,35,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,1,Credit card (automatic),69.15,2490.15,0,11.305623161178504,28.50661037130789,28.50661037130789,Q3
2703-AMTUL,Male,0,1,1,36,1,No,DSL,Yes,Yes,No,No,No,No,One year,0,Mailed check,53.65,1939.35,0,31.390598222763472,28.429207265373968,28.429207265373968,Q3
1964-SVLEA,Male,0,0,0,20,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,19.7,415.9,0,18.525997875927164,28.42884449970753,28.42884449970753,Q3
4648-YPBTM,Male,0,0,0,53,1,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,1,Bank transfer (automatic),73.9,3958.25,0,0.4258067215018714,28.406305508594897,28.406305508594897,Q3
8514-VZHEB,Male,0,1,1,59,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.5,1147.85,0,58.33925170518256,28.40000710104727,28.40000710104727,Q3
4713-ZBURT,Male,0,0,1,45,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,0,Bank transfer (automatic),99.7,4634.35,0,9.945526101208849,28.38070146773945,28.38070146773945,Q3
1370-GGAWX,Female,0,0,0,46,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,1,Electronic check,94.15,4408.45,0,2.065033847714882,28.320909425221334,28.320909425221334,Q3
6691-CCIHA,Female,0,1,0,62,1,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Electronic check,84.95,5150.55,0,12.17254744210261,28.27710928615092,28.27710928615092,Q3
9200-NLNPD,Male,0,1,0,56,0,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),54.05,2959.8,0,11.10182291523018,28.248747448505718,28.248747448505718,Q3
3156-QLHBO,Male,0,0,1,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.25,48.35,0,0.39424003110849826,28.222610507589874,28.222610507589874,Q3
5186-EJEGL,Male,0,0,0,9,1,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,1,Mailed check,69.5,653.25,0,15.327558640667533,28.222499173948723,28.222499173948723,Q3
0623-GDISB,Female,0,0,0,1,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),48.45,48.45,0,1.0210111548533847,28.175912591575248,28.175912591575248,Q3
9076-AXYIK,Male,1,1,0,64,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,0,Electronic check,102.1,6538.45,0,3.4973634700890446,28.147017280940478,28.147017280940478,Q3
